state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
rajasthan,jhunjhunu,2001,19,25,0,50,0,125,0
rajasthan,jodhpur,2001,20,53,12,128,3,263,1
rajasthan,karauli,2001,21,50,10,37,0,66,0
rajasthan,kota,2001,50,116,17,203,6,319,0
rajasthan,nagaur,2001,22,34,14,65,0,102,0
rajasthan,pali,2001,25,61,15,115,2,196,0
rajasthan,rajsamand,2001,13,63,6,40,1,104,0
rajasthan,sawai madhopur,2001,19,42,6,49,0,97,0
rajasthan,sikar,2001,13,22,15,28,0,114,0
rajasthan,sirohi,2001,22,19,8,29,0,79,0
rajasthan,tonk,2001,17,50,7,84,6,142,0
rajasthan,udaipur,2001,43,118,9,68,2,127,0
sikkim,east,2001,7,1,0,0,8,0,0
sikkim,north,2001,0,0,0,0,0,0,0
sikkim,south,2001,1,0,0,0,4,0,0
sikkim,west,2001,0,1,0,0,2,0,0
tamil nadu,ariyalur,2001,6,14,3,38,4,8,0
tamil nadu,chengai,2001,20,8,16,58,8,57,0
tamil nadu,chennai,2001,28,0,13,70,209,111,0
tamil nadu,chennai rly.,2001,0,0,0,5,0,2,0
tamil nadu,coimbatore rural,2001,18,27,16,75,25,49,0
tamil nadu,coimbatore urban,2001,4,10,5,19,38,28,0
tamil nadu,cuddalore,2001,16,2,9,137,50,21,0
tamil nadu,dharmapuri,2001,17,30,6,65,8,18,0
tamil nadu,dindigul,2001,14,35,8,48,11,8,5
tamil nadu,erode,2001,9,14,4,72,16,25,0
tamil nadu,kanchipuram,2001,21,9,6,30,9,12,9
tamil nadu,kanyakumari,2001,6,9,5,27,170,29,0
tamil nadu,karur,2001,4,8,2,21,2,14,0
tamil nadu,madurai rural,2001,13,23,5,52,8,69,0
tamil nadu,madurai urban,2001,2,18,12,20,52,24,0
tamil nadu,nagapattinam,2001,12,25,4,55,13,8,0
tamil nadu,namakkal,2001,7,16,4,39,13,18,0
tamil nadu,nilgiris,2001,8,5,2,6,5,16,0
tamil nadu,perambalur,2001,3,11,0,18,0,12,0
tamil nadu,pudukottai,2001,5,24,2,32,4,25,0
tamil nadu,ramnathapuram,2001,13,17,4,59,12,16,0
tamil nadu,salem rural,2001,8,29,8,53,7,7,0
tamil nadu,salem urban,2001,2,10,3,7,13,11,0
tamil nadu,sivagangai,2001,5,10,4,17,2,9,0
tamil nadu,thanjavur,2001,0,34,0,53,46,31,0
tamil nadu,theni,2001,4,7,4,29,8,9,0
tamil nadu,thirunelveli rural,2001,57,53,3,155,62,13,0
tamil nadu,thirunelveli urban,2001,3,10,0,2,21,6,0
tamil nadu,thiruvallur,2001,16,11,6,70,17,16,0
tamil nadu,thiruvannamalai,2001,5,33,1,53,9,18,0
tamil nadu,thiruvarur,2001,7,26,4,50,18,2,0
tamil nadu,thoothugudi,2001,12,0,1,94,47,36,0
tamil nadu,trichy rly.,2001,0,0,0,0,3,0,0
tamil nadu,trichy rural,2001,6,17,3,22,5,2,0
tamil nadu,trichy urban,2001,5,6,4,9,51,18,0
tamil nadu,vellore,2001,13,0,8,54,16,5,0
tamil nadu,villupuram,2001,37,37,14,78,20,42,0
tamil nadu,virudhunagar,2001,17,19,2,81,10,20,0
tripura,dhalai,2001,11,0,2,4,0,11,0
tripura,north,2001,29,11,3,16,0,60,0
tripura,south,2001,29,7,5,18,0,59,0
tripura,west,2001,33,17,6,20,0,97,0
uttar pradesh,agra,2001,66,132,63,110,114,327,0
uttar pradesh,aligarh,2001,50,78,44,90,54,258,0
uttar pradesh,allahabad,2001,42,75,56,85,105,226,0
uttar pradesh,ambedkar nagar,2001,19,29,14,15,9,87,0
uttar pradesh,auraiya,2001,11,25,21,13,7,26,0
uttar pradesh,azamgarh,2001,11,41,32,14,15,81,0
uttar pradesh,badaun,2001,47,41,62,51,14,76,0
uttar pradesh,baghpat,2001,15,17,20,18,12,64,0
uttar pradesh,bahraich,2001,14,19,19,15,17,62,0
uttar pradesh,ballia,2001,18,17,19,7,22,35,0
uttar pradesh,balrampur,2001,8,19,12,23,11,30,0
uttar pradesh,banda,2001,27,18,21,51,18,50,0
uttar pradesh,barabanki,2001,41,55,35,37,21,188,0
uttar pradesh,bareilly,2001,93,98,57,110,40,421,0
uttar pradesh,basti,2001,18,23,22,28,12,48,0
uttar pradesh,bijnor,2001,38,59,31,67,38,230,0
uttar pradesh,bulandshahar,2001,31,64,45,71,219,227,0
uttar pradesh,chandoli,2001,4,11,16,13,0,22,0
uttar pradesh,chitrakoot dham,2001,8,3,8,16,4,2,0
uttar pradesh,deoria,2001,7,33,27,15,15,44,0
uttar pradesh,etah,2001,57,59,68,68,24,156,0
uttar pradesh,etawah,2001,20,22,29,25,26,52,0
uttar pradesh,faizabad,2001,22,26,17,24,18,49,0
uttar pradesh,fatehgarh,2001,9,38,22,23,28,93,0
uttar pradesh,fatehpur,2001,28,27,46,25,15,59,0
uttar pradesh,firozabad,2001,22,59,48,33,69,89,0
uttar pradesh,g.r.p.,2001,2,2,1,18,71,1,0
uttar pradesh,gautambudh nagar,2001,16,30,17,39,40,54,0
uttar pradesh,ghaziabad,2001,31,79,33,54,138,140,0
uttar pradesh,ghazipur,2001,6,19,22,18,29,56,0
uttar pradesh,gonda,2001,18,21,26,19,13,46,0
uttar pradesh,gorakhpur,2001,13,52,16,25,36,52,0
uttar pradesh,hamirpur,2001,14,16,22,32,7,25,0
uttar pradesh,hardoi,2001,70,60,63,86,21,136,0
uttar pradesh,hathras,2001,16,26,31,63,26,93,0
uttar pradesh,j.p.nagar,2001,23,36,14,35,22,98,0
uttar pradesh,jalaun,2001,6,14,29,40,21,65,0
uttar pradesh,jaunpur,2001,11,15,43,21,19,85,0
uttar pradesh,jhansi,2001,18,20,31,32,30,69,0
uttar pradesh,kannauj,2001,8,19,22,18,7,63,0
uttar pradesh,kanpur dehat,2001,21,34,39,45,7,79,0
uttar pradesh,kanpur nagar,2001,47,176,64,106,213,356,0
uttar pradesh,kaushambi,2001,26,23,28,44,9,72,0
uttar pradesh,khiri,2001,83,90,88,99,24,138,0
uttar pradesh,kushi nagar,2001,7,20,18,19,35,14,0
uttar pradesh,lalitpur,2001,20,5,10,26,9,31,0
uttar pradesh,lucknow,2001,62,138,47,103,148,337,0
uttar pradesh,maharajganj,2001,13,13,7,13,37,10,0
uttar pradesh,mahoba,2001,12,7,11,22,3,4,0
uttar pradesh,mainpuri,2001,13,31,42,32,3,63,0
uttar pradesh,mathura,2001,25,33,21,48,50,77,0
uttar pradesh,mau,2001,17,25,16,33,27,39,0
uttar pradesh,meerut,2001,28,96,34,59,123,236,0
uttar pradesh,mirzapur,2001,16,6,23,16,21,39,0
uttar pradesh,moradabad,2001,44,72,45,79,85,207,0
uttar pradesh,muzaffarnagar,2001,54,67,24,51,33,265,0
uttar pradesh,pilibhit,2001,64,47,44,50,20,195,0
uttar pradesh,pratapgarh,2001,18,35,33,21,9,44,0
uttar pradesh,raibareilly,2001,58,50,29,57,17,137,0
uttar pradesh,rampur,2001,22,27,18,11,0,49,0
uttar pradesh,saharanpur,2001,41,52,21,45,96,196,0
uttar pradesh,sant kabirnagar,2001,9,16,7,11,6,26,0
uttar pradesh,shahjahanpur,2001,55,68,66,61,21,146,0
uttar pradesh,shrawasti,2001,13,18,4,16,8,18,0
uttar pradesh,sidharthnagar,2001,12,24,13,20,3,28,0
uttar pradesh,sitapur,2001,85,47,82,71,35,106,0
uttar pradesh,sonbhadra,2001,5,6,12,9,4,5,0
uttar pradesh,st.ravidasnagar,2001,1,7,9,3,3,23,0
uttar pradesh,sultanpur,2001,29,35,38,34,17,153,0
uttar pradesh,unnao,2001,53,79,63,100,12,168,0
uttar pradesh,varanasi,2001,27,35,31,19,90,119,0
uttarakhand,almora,2001,4,1,3,5,0,5,0
uttarakhand,bageshwar,2001,1,4,8,1,0,0,0
uttarakhand,chamoli,2001,3,3,3,10,0,1,0
uttarakhand,champawat,2001,0,3,0,7,0,5,0
uttarakhand,dehradun,2001,12,48,4,13,19,85,0
uttarakhand,haridwar,2001,13,23,10,21,33,105,0
uttarakhand,nainital,2001,5,0,5,11,3,29,0
uttarakhand,pauri garhwal,2001,7,7,5,4,1,7,0
uttarakhand,pithoragarh,2001,7,0,2,6,4,10,0
uttarakhand,rudra prayag,2001,2,0,3,3,1,2,0
uttarakhand,tehri garhwal,2001,2,5,2,3,0,8,0
uttarakhand,udhamsingh nagar,2001,10,29,10,7,22,31,0
uttarakhand,uttarkashi,2001,8,3,1,12,1,13,0
west bengal,24 parganas north,2001,53,63,23,63,0,447,0
west bengal,24 parganas south,2001,47,52,48,54,0,480,0
west bengal,asansol,2001,0,0,1,0,0,32,0
west bengal,bankura,2001,26,5,22,28,0,78,0
west bengal,birbhum,2001,43,28,4,43,0,151,0
west bengal,burdwan,2001,46,32,32,85,0,296,0
west bengal,coochbehar,2001,36,41,6,44,0,146,0
west bengal,dakshin dinajpur,2001,10,28,4,37,0,101,0
west bengal,darjeeling,2001,20,20,2,26,0,56,1
west bengal,hooghly,2001,29,38,10,39,0,372,0
west bengal,howrah,2001,2,5,8,13,0,43,0
west bengal,howrah city,2001,7,10,5,6,0,84,0
west bengal,howrah g.r.p.,2001,1,4,0,9,1,0,0
west bengal,jalpaiguri,2001,54,24,2,47,0,150,0
west bengal,kolkata,2001,19,78,6,165,37,207,2
west bengal,malda,2001,40,23,5,48,0,92,0
west bengal,midnapur,2001,84,74,58,54,1,470,0
west bengal,murshidabad,2001,66,46,12,36,2,240,0
west bengal,nadia,2001,71,90,10,77,7,252,0
west bengal,purulia,2001,23,15,3,48,0,86,0
west bengal,sealdah g.r.p.,2001,1,1,0,0,0,2,0
west bengal,siliguri g.r.p.,2001,0,0,0,1,0,0,0
west bengal,uttar dinajpur,2001,31,18,4,31,0,74,0
a&n islands,andaman,2001,3,2,0,18,1,9,0
a&n islands,nicobar,2001,0,0,0,1,0,0,0
chandigarh,chandigarh,2001,18,50,3,24,15,36,0
d&n haveli,d and n haveli,2001,6,2,0,7,0,4,0
daman & diu,daman,2001,0,3,0,0,0,4,0
daman & diu,diu,2001,0,0,0,0,0,0,0
delhi,central,2001,28,42,4,30,7,2,0
delhi,east,2001,24,39,11,56,11,27,0
delhi,g.r.p.(rly),2001,1,7,0,4,0,0,0
delhi,i.g.i. airport,2001,0,1,0,0,2,0,0
delhi,new delhi,2001,9,19,0,20,6,2,0
delhi,north,2001,28,53,4,26,6,9,0
delhi,north east,2001,36,123,20,34,1,8,0
delhi,north west,2001,103,298,25,102,18,22,0
delhi,s.t.f.,2001,0,0,0,0,0,0,0
delhi,south,2001,65,170,15,96,24,22,0
delhi,south west,2001,42,113,16,69,13,24,0
delhi,west,2001,45,99,18,65,2,22,0
lakshadweep,lakshadweep,2001,0,0,0,0,0,0,0
puducherry,pondicherry,2001,9,3,1,35,27,3,0
andhra pradesh,adilabad,2002,37,32,20,174,63,240,0
andhra pradesh,anantapur,2002,28,49,9,179,37,151,0
andhra pradesh,chittoor,2002,28,39,16,126,40,188,0
andhra pradesh,cuddapah,2002,16,22,21,100,36,63,0
andhra pradesh,east godavari,2002,25,5,11,108,73,276,0
andhra pradesh,guntakal rly.,2002,1,0,0,3,0,0,0
andhra pradesh,guntur,2002,46,71,13,186,85,434,0
andhra pradesh,hyderabad city,2002,57,61,24,138,123,590,0
andhra pradesh,karimnagar,2002,99,42,45,357,125,209,0
andhra pradesh,khammam,2002,48,55,13,191,375,324,0
andhra pradesh,krishna,2002,41,21,14,211,110,374,0
andhra pradesh,kurnool,2002,45,24,11,166,115,167,0
andhra pradesh,mahaboobnagar,2002,85,36,31,202,42,225,0
andhra pradesh,medak,2002,68,38,25,103,28,251,0
andhra pradesh,nalgonda,2002,41,37,37,232,67,210,0
andhra pradesh,nellore,2002,46,54,10,206,226,289,0
andhra pradesh,nizamabad,2002,35,21,17,71,24,278,0
andhra pradesh,prakasham,2002,21,25,5,156,18,142,0
andhra pradesh,ranga reddy,2002,49,70,51,143,93,508,0
andhra pradesh,secunderabad rly.,2002,0,0,0,0,0,0,0
andhra pradesh,srikakulam,2002,14,9,4,60,16,114,0
andhra pradesh,vijayawada,2002,31,43,9,119,171,869,0
andhra pradesh,vijayawada rly.,2002,1,0,0,2,0,2,0
andhra pradesh,visakha rural,2002,14,0,2,65,41,85,0
andhra pradesh,visakhapatnam,2002,8,10,3,28,18,235,0
andhra pradesh,vizianagaram,2002,12,0,1,38,25,190,0
andhra pradesh,warangal,2002,52,58,45,212,0,157,0
andhra pradesh,west godavari,2002,54,32,12,223,73,447,0
arunachal pradesh,changlang,2002,3,2,0,0,0,2,0
arunachal pradesh,dibang valley,2002,5,5,0,4,0,5,0
arunachal pradesh,kameng east,2002,1,3,0,6,0,0,0
arunachal pradesh,kameng west,2002,0,1,0,0,0,0,0
arunachal pradesh,lohit,2002,3,3,0,8,0,0,0
arunachal pradesh,papum pare,2002,3,6,0,9,1,1,0
arunachal pradesh,siang east,2002,11,8,0,14,0,1,0
arunachal pradesh,siang upper,2002,3,0,0,0,0,0,0
arunachal pradesh,siang west,2002,4,6,0,18,0,2,0
arunachal pradesh,subansiri lower,2002,1,3,0,4,0,0,0
arunachal pradesh,subansiri upper,2002,2,1,0,4,0,0,0
arunachal pradesh,tawang,2002,1,0,0,0,1,1,0
arunachal pradesh,tirap,2002,1,0,0,1,0,1,0
assam,barpeta,2002,55,59,4,18,0,97,0
assam,bongaigaon,2002,21,40,3,2,0,32,0
assam,c.i.d.,2002,0,2,0,0,0,0,0
assam,cachar,2002,71,80,7,156,0,219,0
assam,darrang,2002,33,41,4,68,0,37,0
assam,dhemaji,2002,48,25,1,23,0,57,0
assam,dhubri,2002,46,51,4,67,2,167,0
assam,dibrugarh,2002,45,58,1,27,0,43,0
assam,g.r.p.,2002,0,0,0,0,0,0,0
assam,goalpara,2002,40,29,2,67,0,93,0
assam,golaghat,2002,42,60,0,36,0,36,0
assam,guwahati city,2002,60,144,6,41,0,69,0
assam,hailakandi,2002,24,42,1,30,0,34,0
assam,jorhat,2002,36,32,0,39,0,42,0
assam,kamrup,2002,41,104,2,23,0,20,0
assam,karbi anglong,2002,5,9,2,6,0,6,0
assam,karimganj,2002,23,7,6,11,0,69,0
assam,kokrajhar,2002,15,18,3,51,0,38,0
assam,lakhimpur,2002,69,74,0,63,0,175,0
assam,morigaon,2002,40,34,1,39,0,28,0
assam,n.c.hills,2002,2,6,0,5,0,9,0
assam,nagaon,2002,61,124,7,115,5,158,0
assam,nalbari,2002,27,31,0,11,0,24,0
assam,r.p.o.,2002,1,1,0,0,0,0,0
assam,sibsagar,2002,57,57,6,28,0,71,0
assam,sonitpur,2002,67,109,9,53,0,146,0
assam,tinsukia,2002,41,39,1,5,0,24,0
bihar,araria,2002,101,79,5,2,0,30,0
bihar,arwal,2002,0,0,8,12,0,2,0
bihar,aurangabad,2002,12,3,33,4,0,6,0
bihar,bagaha,2002,23,3,0,6,0,3,0
bihar,banka,2002,27,9,10,4,0,14,0
bihar,begusarai,2002,20,15,23,23,0,40,0
bihar,bettiah,2002,55,10,31,66,0,58,0
bihar,bhabhua,2002,17,7,17,0,0,18,0
bihar,bhagalpur,2002,40,51,19,10,0,26,0
bihar,bhojpur,2002,17,17,51,4,0,79,1
bihar,buxar,2002,17,0,16,0,0,16,0
bihar,darbhanga,2002,52,31,26,38,0,73,0
bihar,gaya,2002,31,18,26,27,0,44,0
bihar,gopalganj,2002,16,16,23,0,0,51,0
bihar,jamalpur rly.,2002,0,1,1,2,0,0,0
bihar,jamui,2002,15,13,21,0,0,19,0
bihar,jehanabad,2002,7,9,21,0,0,5,0
bihar,katihar,2002,77,69,5,5,0,32,0
bihar,katihar rly.,2002,2,1,1,2,0,0,0
bihar,khagaria,2002,15,14,9,8,0,17,0
bihar,kishanganj,2002,20,26,5,4,0,37,0
bihar,lakhisarai,2002,2,6,4,10,0,6,0
bihar,madhepura,2002,10,7,4,7,0,9,0
bihar,madhubani,2002,31,15,58,165,0,111,0
bihar,motihari,2002,41,37,48,12,0,94,0
bihar,munger,2002,11,27,8,0,0,0,0
bihar,muzaffarpur,2002,60,22,42,26,0,178,1
bihar,muzaffarpur rly.,2002,2,3,0,5,0,1,0
bihar,nalanda,2002,32,22,45,23,0,44,1
bihar,naugachia,2002,11,6,7,3,0,15,0
bihar,nawadah,2002,34,8,12,3,2,30,4
bihar,patna,2002,37,36,76,42,0,148,0
bihar,patna rly.,2002,2,0,1,9,0,3,0
bihar,purnea,2002,46,17,6,6,0,17,0
bihar,rohtas,2002,15,10,52,4,0,82,0
bihar,saharsa,2002,11,10,10,16,2,8,0
bihar,samastipur,2002,22,21,12,4,2,10,21
bihar,saran,2002,12,10,69,0,0,85,0
bihar,sheikhpura,2002,6,0,5,8,0,16,1
bihar,sheohar,2002,14,6,7,1,0,0,0
bihar,sitamarhi,2002,31,22,14,26,0,28,1
bihar,siwan,2002,8,26,24,8,0,50,0
bihar,supaul,2002,22,0,7,5,0,12,8
bihar,vaishali,2002,16,41,65,21,0,60,0
chhattisgarh,balrampur,2002,30,2,2,33,3,19,0
chhattisgarh,bilaspur,2002,72,15,13,160,10,86,0
chhattisgarh,bizapur,2002,7,2,0,1,0,0,0
chhattisgarh,dantewara,2002,9,4,1,19,0,5,0
chhattisgarh,dhamtari,2002,26,0,1,40,9,9,0
chhattisgarh,durg,2002,132,23,11,230,33,116,0
chhattisgarh,grp raipur,2002,5,0,0,1,0,0,0
chhattisgarh,jagdalpur,2002,46,16,0,46,4,16,0
chhattisgarh,janjgir,2002,42,6,13,99,8,64,0
chhattisgarh,jashpur,2002,35,0,2,16,2,4,0
chhattisgarh,kabirdham,2002,20,0,0,42,3,25,0
chhattisgarh,kanker,2002,37,6,1,33,4,22,0
chhattisgarh,korba,2002,38,3,9,82,10,33,0
chhattisgarh,koriya,2002,58,6,1,72,0,21,0
chhattisgarh,mahasamund,2002,33,5,0,56,3,14,0
chhattisgarh,raigarh,2002,39,5,4,103,15,30,0
chhattisgarh,raipur,2002,159,35,20,184,34,106,0
chhattisgarh,rajnandgaon,2002,62,7,6,86,7,41,0
chhattisgarh,sarguja,2002,142,19,1,180,2,42,0
goa,north goa,2002,9,3,1,9,4,6,0
goa,south goa,2002,3,2,1,9,2,2,0
gujarat,ahmedabad commr.,2002,12,92,6,36,18,433,0
gujarat,ahmedabad rural,2002,7,11,7,17,1,66,0
gujarat,ahwa-dang,2002,4,1,0,0,0,7,0
gujarat,amreli,2002,4,23,0,18,1,95,0
gujarat,anand,2002,8,33,0,22,2,183,0
gujarat,bharuch,2002,7,23,0,26,0,52,0
gujarat,bhavnagar,2002,9,39,4,57,7,125,0
gujarat,dahod,2002,14,9,0,19,0,18,0
gujarat,gandhinagar,2002,7,19,1,15,5,126,0
gujarat,himatnagar,2002,11,37,1,55,0,138,0
gujarat,jamnagar,2002,25,30,5,19,4,176,0
gujarat,junagadh,2002,10,41,2,38,13,368,0
gujarat,kheda north,2002,9,29,0,41,0,104,0
gujarat,kutch,2002,3,35,2,29,1,174,0
gujarat,mehsana,2002,13,36,0,40,4,170,0
gujarat,narmada,2002,7,2,0,6,4,9,0
gujarat,navsari,2002,5,11,0,2,0,23,0
gujarat,palanpur,2002,16,39,0,58,1,122,0
gujarat,panchmahal,2002,4,22,0,11,1,22,0
gujarat,patan,2002,3,28,0,25,0,88,0
gujarat,porbandar,2002,4,8,3,16,0,53,0
gujarat,rajkot commr.,2002,6,29,5,28,12,173,0
gujarat,rajkot rural,2002,15,37,2,44,8,180,0
gujarat,surat commr.,2002,18,36,20,18,12,112,0
gujarat,surat rural,2002,10,15,0,18,1,43,0
gujarat,surendranagar,2002,13,29,4,40,2,83,0
gujarat,vadodara commr.,2002,5,28,0,9,7,80,0
gujarat,vadodara rural,2002,12,42,0,27,0,61,0
gujarat,valsad,2002,3,16,0,12,0,32,0
gujarat,w.rly,2002,3,7,0,4,0,5,0
haryana,ambala,2002,15,18,7,17,0,122,0
haryana,bhiwani,2002,17,13,35,29,0,54,0
haryana,faridabad,2002,37,39,19,56,1122,92,0
haryana,fatehabad,2002,7,15,9,22,5,54,0
haryana,grp,2002,1,0,14,1,58,0,0
haryana,gurgaon,2002,27,36,11,35,57,128,0
haryana,hissar,2002,15,21,28,31,4,96,0
haryana,jhajjar,2002,18,12,14,39,37,115,0
haryana,jind,2002,19,9,11,10,12,57,0
haryana,kaithal,2002,7,4,6,11,0,98,0
haryana,karnal,2002,37,8,11,25,0,115,0
haryana,kurukshetra,2002,15,14,7,20,14,88,0
haryana,mahendragarh,2002,16,9,3,22,0,19,0
haryana,panchkula,2002,13,17,5,29,45,60,0
haryana,panipat,2002,43,21,9,22,20,193,0
haryana,rewari,2002,10,7,14,15,0,23,0
haryana,rohtak,2002,17,10,17,14,40,30,0
haryana,sirsa,2002,20,3,7,30,0,103,0
haryana,sonipat,2002,14,16,20,15,10,63,0
haryana,yamunanagar,2002,13,18,9,11,0,55,0
himachal pradesh,bilaspur,2002,9,3,0,36,1,22,0
himachal pradesh,chamba,2002,16,10,2,21,1,12,0
himachal pradesh,g.r.p.,2002,0,0,0,0,0,0,0
himachal pradesh,hamirpur,2002,3,14,0,17,1,24,0
himachal pradesh,kangra,2002,14,17,2,50,1,32,0
himachal pradesh,kinnaur,2002,4,3,0,6,1,7,0
himachal pradesh,kullu,2002,14,11,0,20,0,11,0
himachal pradesh,lahaul-spiti,2002,0,0,0,2,0,0,0
himachal pradesh,mandi,2002,24,8,2,51,6,47,0
himachal pradesh,shimla,2002,27,18,0,49,0,22,0
himachal pradesh,sirmaur,2002,11,10,0,34,0,15,0
himachal pradesh,solan,2002,9,16,0,28,1,31,0
himachal pradesh,una,2002,6,6,0,12,0,11,0
jammu & kashmir,anantnag,2002,16,58,0,67,54,0,0
jammu & kashmir,awantipora,2002,1,15,0,12,3,0,0
jammu & kashmir,baramulla,2002,14,78,0,94,31,0,0
jammu & kashmir,border,2002,5,13,0,8,23,0,0
jammu & kashmir,budgam,2002,12,33,0,80,13,0,0
jammu & kashmir,crime jammu,2002,0,0,0,0,0,0,0
jammu & kashmir,crime srinagar,2002,0,0,0,0,0,0,0
jammu & kashmir,doda,2002,15,19,0,6,4,0,0
jammu & kashmir,ganderbal,2002,7,39,0,61,6,0,0
jammu & kashmir,handwara,2002,0,15,0,25,0,1,0
jammu & kashmir,jammu,2002,7,56,10,20,74,17,0
jammu & kashmir,kargil,2002,1,2,0,0,0,0,0
jammu & kashmir,kathua,2002,11,13,3,11,13,4,0
jammu & kashmir,kulgam,2002,7,39,0,10,4,0,0
jammu & kashmir,kupwara,2002,5,24,0,38,4,0,0
jammu & kashmir,leh,2002,3,1,0,1,1,0,0
jammu & kashmir,poonch,2002,9,7,0,4,0,0,0
jammu & kashmir,pulwama,2002,12,41,0,51,15,0,0
jammu & kashmir,railways,2002,0,0,0,0,3,0,0
jammu & kashmir,rajouri,2002,13,13,1,11,5,9,0
jammu & kashmir,ramban,2002,7,6,0,3,3,0,0
jammu & kashmir,reasi,2002,8,11,0,3,1,2,0
jammu & kashmir,srinagar,2002,24,106,0,270,86,12,0
jammu & kashmir,udhampur,2002,15,7,4,10,25,9,0
jharkhand,bokaro,2002,48,26,29,32,0,16,0
jharkhand,chaibasa,2002,37,9,0,17,0,8,0
jharkhand,chatra,2002,18,1,15,0,0,4,0
jharkhand,deoghar,2002,37,2,16,7,0,17,0
jharkhand,dhanbad,2002,38,25,36,53,3,19,0
jharkhand,dhanbad rly.,2002,2,1,0,2,0,0,0
jharkhand,dumka,2002,50,3,8,31,0,37,0
jharkhand,garhwa,2002,32,2,14,2,0,19,2
jharkhand,giridih,2002,39,8,52,48,0,36,0
jharkhand,godda,2002,86,6,4,0,0,56,0
jharkhand,gumla,2002,31,8,1,4,0,14,0
jharkhand,hazaribagh,2002,71,18,31,27,0,90,0
jharkhand,jamshedpur,2002,76,18,12,40,0,72,0
jharkhand,jamshedpur rly.,2002,1,1,0,5,0,0,0
jharkhand,jamtara,2002,25,2,3,14,0,18,0
jharkhand,koderma,2002,6,4,7,8,0,37,0
jharkhand,latehar,2002,12,2,3,4,0,3,0
jharkhand,lohardagga,2002,14,1,0,4,0,12,0
jharkhand,pakur,2002,37,1,2,3,0,5,0
jharkhand,palamu,2002,14,8,24,11,0,18,34
jharkhand,ranchi,2002,55,22,9,73,0,62,0
jharkhand,sahebganj,2002,26,5,5,22,0,19,0
jharkhand,saraikela,2002,26,4,3,4,0,25,0
jharkhand,simdega,2002,16,1,1,0,0,1,0
karnataka,bagalkot,2002,4,7,2,53,1,63,0
karnataka,bangalore commr.,2002,32,58,33,237,62,242,0
karnataka,bangalore rural,2002,22,0,35,114,0,129,0
karnataka,belgaum,2002,6,16,7,55,0,102,0
karnataka,bellary,2002,11,8,8,68,0,52,0
karnataka,bidar,2002,8,13,10,85,2,64,0
karnataka,bijapur,2002,3,24,5,71,0,90,0
karnataka,chamarajnagar,2002,4,3,1,26,0,13,0
karnataka,chickmagalur,2002,18,9,3,62,6,64,0
karnataka,chitradurga,2002,12,4,7,46,0,32,0
karnataka,dakshin kannada,2002,9,0,0,22,5,28,0
karnataka,davanagere,2002,14,15,8,74,2,73,0
karnataka,dharwad commr.,2002,1,7,5,14,4,24,0
karnataka,dharwad rural,2002,0,0,4,26,0,17,0
karnataka,gadag,2002,3,3,3,12,0,12,0
karnataka,gulbarga,2002,24,32,4,119,6,73,0
karnataka,hassan,2002,11,0,7,64,0,62,0
karnataka,haveri,2002,2,7,4,27,0,18,0
karnataka,k.g.f.,2002,6,0,3,6,0,21,0
karnataka,kodagu,2002,4,1,2,27,0,18,0
karnataka,kolar,2002,18,12,16,34,0,46,0
karnataka,koppal,2002,6,26,3,29,0,49,0
karnataka,mandya,2002,30,0,14,45,0,102,0
karnataka,mysore commr.,2002,7,5,10,17,0,58,0
karnataka,mysore rural,2002,5,7,5,63,0,73,0
karnataka,raichur,2002,6,16,10,72,6,56,0
karnataka,railways,2002,0,0,1,2,0,1,0
karnataka,shimoga,2002,11,12,4,59,1,159,0
karnataka,tumkur,2002,9,10,16,60,0,30,0
karnataka,udupi,2002,1,4,2,21,0,22,0
karnataka,uttar kannada,2002,5,1,1,38,5,33,0
kerala,alapuzha,2002,13,5,2,149,2,165,0
kerala,cbcid,2002,0,0,0,0,0,2,0
kerala,ernakulam,2002,27,9,1,170,6,179,0
kerala,idukki,2002,26,0,0,120,10,108,0
kerala,kannur,2002,21,8,0,89,7,203,0
kerala,kasargod,2002,25,7,0,0,0,87,0
kerala,kollam,2002,60,12,2,307,1,312,0
kerala,kottayam,2002,28,7,0,156,19,132,0
kerala,kozhikode,2002,53,1,0,135,12,343,0
kerala,malappuram,2002,70,4,3,90,5,431,0
kerala,palakkad,2002,48,7,0,122,5,196,0
kerala,pathanamthitta,2002,12,0,0,139,4,116,0
kerala,railways,2002,0,0,0,1,0,0,0
kerala,thrissur,2002,30,7,4,195,14,189,0
kerala,trivandrum,2002,56,24,2,404,16,314,0
kerala,wayanadu,2002,30,0,3,46,1,59,0
madhya pradesh,balaghat,2002,87,8,5,186,14,78,0
madhya pradesh,barwani,2002,30,4,3,71,9,15,0
madhya pradesh,betul,2002,115,20,13,152,11,50,0
madhya pradesh,bhind,2002,33,16,36,91,6,65,0
madhya pradesh,bhopal,2002,98,21,16,244,51,131,0
madhya pradesh,bhopal rly.,2002,1,0,0,18,2,0,0
madhya pradesh,chhatarpur,2002,76,14,20,188,16,58,0
madhya pradesh,chhindwara,2002,82,9,11,189,36,117,0
madhya pradesh,damoh,2002,57,7,31,136,0,52,0
madhya pradesh,datiya,2002,22,3,14,53,0,16,0
madhya pradesh,dewas,2002,97,13,14,191,54,135,0
